"","date","word","count","percent","filter"
"575","2020-04-16","evitado",4,16,"twitter"
"576","2020-04-16","mas",4,16,"twitter"
"577","2020-04-16","mayo",3,12,"twitter"
"578","2020-04-16","contagios",3,12,"twitter"
"579","2020-04-16","m",3,12,"twitter"
"580","2020-04-16","espana",3,12,"twitter"
"581","2020-04-16","coronavirus",3,12,"twitter"
"582","2020-04-16","sanidad",2,8,"twitter"
"583","2020-04-16","u",2,8,"twitter"
"584","2020-04-16","hacer",2,8,"twitter"
"585","2020-04-16","crisis",2,8,"twitter"
"586","2020-05-15","confinamiento",8,32,"twitter"
"587","2020-05-15","covid",5,20,"twitter"
"588","2020-05-15","quuedateencasa",5,20,"twitter"
"589","2020-05-15","desescalada",4,16,"twitter"
"590","2020-05-15","espana",3,12,"twitter"
"591","2020-05-15","fase",3,12,"twitter"
"592","2020-05-15","paueds",3,12,"twitter"
"593","2020-05-15","personas",3,12,"twitter"
"594","2020-05-15","quedateencasa",3,12,"twitter"
"595","2020-05-15","paises",3,12,"twitter"
"596","2020-05-15","ubagasto",2,8,"twitter"
"597","2020-05-15","sanidadhabitante",2,8,"twitter"
"598","2020-05-15","uba",2,8,"twitter"
"599","2020-05-15","muertos",2,8,"twitter"
"600","2020-05-15","uban",2,8,"twitter"
"601","2020-04-15","mues",10,40,"twitter"
"602","2020-04-15","confinamiento",9,36,"twitter"
"603","2020-04-15","gobierno",5,20,"twitter"
"604","2020-04-15","quedateencasa",4,16,"twitter"
"605","2020-04-15","mas",4,16,"twitter"
"606","2020-04-15","espana",4,16,"twitter"
"607","2020-04-15","coronavirus",4,16,"twitter"
"608","2020-04-15","quuedateencasa",4,16,"twitter"
"609","2020-04-15","si",3,12,"twitter"
"610","2020-04-15","duedas",3,12,"twitter"
"611","2020-04-15","frente",3,12,"twitter"
"612","2020-04-15","covid",3,12,"twitter"
"613","2020-04-15","medidas",3,12,"twitter"
"614","2020-04-15","hoy",3,12,"twitter"
"615","2020-04-15","rajoy",3,12,"twitter"
"616","2020-05-14","confinamiento",11,44,"twitter"
"617","2020-05-14","gobierno",5,20,"twitter"
"618","2020-05-14","si",5,20,"twitter"
"619","2020-05-14","barrio",5,20,"twitter"
"620","2020-05-14","desescalada",4,16,"twitter"
"621","2020-05-14","barrios",4,16,"twitter"
"622","2020-05-14","espana",4,16,"twitter"
"623","2020-05-14","quedateencasa",4,16,"twitter"
"624","2020-05-14","fase",4,16,"twitter"
"625","2020-05-14","saltan",4,16,"twitter"
"626","2020-05-14","salamanca",4,16,"twitter"
"627","2020-05-14","test",3,12,"twitter"
"628","2020-05-14","aqui",3,12,"twitter"
"629","2020-05-14","madrid",2,8,"twitter"
"630","2020-05-14","pandemia",2,8,"twitter"
"631","2020-04-14","confinamiento",14,56,"twitter"
"632","2020-04-14","rajoy",9,36,"twitter"
"633","2020-04-14","mas",8,32,"twitter"
"634","2020-04-14","si",7,28,"twitter"
"635","2020-04-14","gobierno",5,20,"twitter"
"636","2020-04-14","espana",5,20,"twitter"
"637","2020-04-14","mariano",5,20,"twitter"
"638","2020-04-14","muertos",4,16,"twitter"
"639","2020-04-14","salta",4,16,"twitter"
"640","2020-04-14","sanchez",4,16,"twitter"
"641","2020-04-14","hacer",4,16,"twitter"
"642","2020-04-14","covid",4,16,"twitter"
"643","2020-04-14","m",4,16,"twitter"
"644","2020-04-14","iglesias",3,12,"twitter"
"645","2020-04-14","medios",3,12,"twitter"
"646","2020-05-13","confinamiento",7,28,"twitter"
"647","2020-05-13","espana",6,24,"twitter"
"648","2020-05-13","quedateencasa",6,24,"twitter"
"649","2020-05-13","fase",6,24,"twitter"
"650","2020-05-13","covid",5,20,"twitter"
"651","2020-05-13","si",4,16,"twitter"
"652","2020-05-13","desescalada",3,12,"twitter"
"653","2020-05-13","simon",3,12,"twitter"
"654","2020-05-13","dias",3,12,"twitter"
"655","2020-05-13","rapido",3,12,"twitter"
"656","2020-05-13","coronavirus",3,12,"twitter"
"657","2020-05-13","muertos",3,12,"twitter"
"658","2020-05-13","pandemia",3,12,"twitter"
"659","2020-05-13","casos",3,12,"twitter"
"660","2020-05-13","madrid",2,8,"twitter"
"661","2020-04-13","confinamiento",8,32,"twitter"
"662","2020-04-13","quedateencasa",7,28,"twitter"
"663","2020-04-13","espana",7,28,"twitter"
"664","2020-04-13","covid",5,20,"twitter"
"665","2020-04-13","q",4,16,"twitter"
"666","2020-04-13","si",3,12,"twitter"
"667","2020-04-13","madrid",3,12,"twitter"
"668","2020-04-13","coronavirus",3,12,"twitter"
"669","2020-04-13","dias",3,12,"twitter"
"670","2020-04-13","vox",3,12,"twitter"
"671","2020-04-13","casa",3,12,"twitter"
"672","2020-04-13","mortalidad",3,12,"twitter"
"673","2020-04-13","veces",3,12,"twitter"
"674","2020-04-13","pandemia",2,8,"twitter"
"675","2020-04-13","personas",2,8,"twitter"
"676","2020-05-12","f",11,44,"twitter"
"677","2020-05-12","quedateencasa",9,36,"twitter"
"678","2020-05-12","confinamiento",7,28,"twitter"
"679","2020-05-12","alarma",5,20,"twitter"
"680","2020-05-12","dias",4,16,"twitter"
"681","2020-05-12","coronavirus",4,16,"twitter"
"682","2020-05-12","espana",4,16,"twitter"
"683","2020-05-12","dia",3,12,"twitter"
"684","2020-05-12","ffb",3,12,"twitter"
"685","2020-05-12","fea",3,12,"twitter"
"686","2020-05-12","pandemia",3,12,"twitter"
"687","2020-05-12","covid",3,12,"twitter"
"688","2020-05-12","cuarentena",3,12,"twitter"
"689","2020-05-12","hoy",3,12,"twitter"
"690","2020-05-12","fe",2,8,"twitter"
"691","2020-04-12","confinamiento",12,48,"twitter"
"692","2020-04-12","q",7,28,"twitter"
"693","2020-04-12","espaufa",5,20,"twitter"
"694","2020-04-12","coronavirus",5,20,"twitter"
"695","2020-04-12","hoy",4,16,"twitter"
"696","2020-04-12","estuen",4,16,"twitter"
"697","2020-04-12","si",4,16,"twitter"
"698","2020-04-12","quedateencasa",3,12,"twitter"
"699","2020-04-12","cuarentena",3,12,"twitter"
"700","2020-04-12","covid",3,12,"twitter"
"701","2020-04-12","quuedateencasa",3,12,"twitter"
"702","2020-04-12","medidas",3,12,"twitter"
"703","2020-04-12","solo",3,12,"twitter"
"704","2020-04-12","mundo",2,8,"twitter"
"705","2020-04-12","comprar",2,8,"twitter"
"706","2020-05-11","covid",8,32,"twitter"
"707","2020-05-11","casos",5,20,"twitter"
"708","2020-05-11","confinamiento",5,20,"twitter"
"709","2020-05-11","coronavirus",4,16,"twitter"
"710","2020-05-11","quedateencasa",4,16,"twitter"
"711","2020-05-11","muertos",4,16,"twitter"
"712","2020-05-11","cuarentena",3,12,"twitter"
"713","2020-05-11","nuevos",3,12,"twitter"
"714","2020-05-11","aquued",3,12,"twitter"
"715","2020-05-11","gobierno",3,12,"twitter"
"716","2020-05-11","espana",3,12,"twitter"
"717","2020-05-11","miles",3,12,"twitter"
"718","2020-05-11","verdad",3,12,"twitter"
"719","2020-05-11","gasolina",3,12,"twitter"
"720","2020-05-11","mas",2,8,"twitter"
"721","2020-04-11","confinamiento",12,48,"twitter"
"722","2020-04-11","covid",7,28,"twitter"
"723","2020-04-11","medidas",5,20,"twitter"
"724","2020-04-11","estan",5,20,"twitter"
"725","2020-04-11","espana",4,16,"twitter"
"726","2020-04-11","mas",3,12,"twitter"
"727","2020-04-11","aunque",3,12,"twitter"
"728","2020-04-11","casa",3,12,"twitter"
"729","2020-04-11","quedateencasa",3,12,"twitter"
"730","2020-04-11","coronavirus",3,12,"twitter"
"731","2020-04-11","casos",3,12,"twitter"
"732","2020-04-11","quieres",2,8,"twitter"
"733","2020-04-11","ahora",2,8,"twitter"
"734","2020-04-11","acabe",2,8,"twitter"
"735","2020-04-11","salir",2,8,"twitter"
"736","2020-05-10","confinamiento",8,32,"twitter"
"737","2020-05-10","gobierno",6,24,"twitter"
"738","2020-05-10","coronavirus",5,20,"twitter"
"739","2020-05-10","si",4,16,"twitter"
"740","2020-05-10","quedateencasa",4,16,"twitter"
"741","2020-05-10","quuedateencasa",4,16,"twitter"
"742","2020-05-10","covid",4,16,"twitter"
"743","2020-05-10","habitantes",4,16,"twitter"
"744","2020-05-10","duedas",3,12,"twitter"
"745","2020-05-10","vuedctimas",3,12,"twitter"
"746","2020-05-10","hacerlo",3,12,"twitter"
"747","2020-05-10","desescalada",3,12,"twitter"
"748","2020-05-10","espana",3,12,"twitter"
"749","2020-05-10","voto",3,12,"twitter"
"750","2020-05-10","hoy",3,12,"twitter"
"751","2020-04-10","confinamiento",9,36,"twitter"
"752","2020-04-10","espana",7,28,"twitter"
"753","2020-04-10","mas",5,20,"twitter"
"754","2020-04-10","gobierno",5,20,"twitter"
"755","2020-04-10","covid",5,20,"twitter"
"756","2020-04-10","abril",5,20,"twitter"
"757","2020-04-10","muertes",5,20,"twitter"
"758","2020-04-10","quedateencasa",4,16,"twitter"
"759","2020-04-10","medidas",4,16,"twitter"
"760","2020-04-10","hoy",4,16,"twitter"
"761","2020-04-10","coronavirus",4,16,"twitter"
"762","2020-04-10","dia",3,12,"twitter"
"763","2020-04-10","sanitarios",3,12,"twitter"
"764","2020-04-10","ahora",3,12,"twitter"
"765","2020-04-10","sanchez",3,12,"twitter"
"766","2020-05-09","f",14,56,"twitter"
"767","2020-05-09","quedateencasa",9,36,"twitter"
"768","2020-05-09","confinamiento",6,24,"twitter"
"769","2020-05-09","covid",5,20,"twitter"
"770","2020-05-09","estan",4,16,"twitter"
"771","2020-05-09","pandemia",4,16,"twitter"
"772","2020-05-09","hoy",4,16,"twitter"
"773","2020-05-09","vida",3,12,"twitter"
"774","2020-05-09","sanchez",3,12,"twitter"
"775","2020-05-09","contagios",3,12,"twitter"
"776","2020-05-09","ello",3,12,"twitter"
"777","2020-05-09","salud",3,12,"twitter"
"778","2020-05-09","importante",3,12,"twitter"
"779","2020-05-09","desescalada",3,12,"twitter"
"780","2020-05-09","plan",3,12,"twitter"
"781","2020-04-09","coronavirus",11,44,"twitter"
"782","2020-04-09","espana",9,36,"twitter"
"783","2020-04-09","mas",4,16,"twitter"
"784","2020-04-09","confinamiento",4,16,"twitter"
"785","2020-04-09","gobierno",3,12,"twitter"
"786","2020-04-09","sociales",3,12,"twitter"
"787","2020-04-09","quuedateencasa",3,12,"twitter"
"788","2020-04-09","cuarentena",3,12,"twitter"
"789","2020-04-09","mientras",3,12,"twitter"
"790","2020-04-09","oms",2,8,"twitter"
"791","2020-04-09","alerto",2,8,"twitter"
"792","2020-04-09","sanchez",2,8,"twitter"
"793","2020-04-09","uf",2,8,"twitter"
"794","2020-04-09","solo",2,8,"twitter"
"795","2020-04-09","redes",2,8,"twitter"
"796","2020-05-08","desescalada",15,60,"twitter"
"797","2020-05-08","espana",8,32,"twitter"
"798","2020-05-08","covid",5,20,"twitter"
"799","2020-05-08","confinamiento",4,16,"twitter"
"800","2020-05-08","quuedateencasa",4,16,"twitter"
"801","2020-05-08","test",3,12,"twitter"
"802","2020-05-08","muertos",3,12,"twitter"
"803","2020-05-08","general",2,8,"twitter"
"804","2020-05-08","volver",2,8,"twitter"
"805","2020-05-08","estuen",2,8,"twitter"
"806","2020-05-08","quedateencasa",2,8,"twitter"
"807","2020-05-08","ufeufe",2,8,"twitter"
"808","2020-05-08","ufeeuff",2,8,"twitter"
"809","2020-05-08","gala",2,8,"twitter"
"810","2020-05-08","mues",2,8,"twitter"
"811","2020-04-08","covid",7,28,"twitter"
"812","2020-04-08","si",7,28,"twitter"
"813","2020-04-08","coronavirus",5,20,"twitter"
"814","2020-04-08","gobierno",5,20,"twitter"
"815","2020-04-08","espana",5,20,"twitter"
"816","2020-04-08","uflo",5,20,"twitter"
"817","2020-04-08","paramos",5,20,"twitter"
"818","2020-04-08","quuedateencasa",4,16,"twitter"
"819","2020-04-08","confinamiento",4,16,"twitter"
"820","2020-04-08","haber",3,12,"twitter"
"821","2020-04-08","hecho",3,12,"twitter"
"822","2020-04-08","estevirusloparamosunidos",3,12,"twitter"
"823","2020-04-08","oms",3,12,"twitter"
"824","2020-04-08","top",3,12,"twitter"
"825","2020-04-08","personas",2,8,"twitter"
"826","2020-05-07","confinamiento",7,28,"twitter"
"827","2020-05-07","covid",5,20,"twitter"
"828","2020-05-07","quedateencasa",4,16,"twitter"
"829","2020-05-07","muertos",4,16,"twitter"
"830","2020-05-07","coronavirus",4,16,"twitter"
"831","2020-05-07","estuen",3,12,"twitter"
"832","2020-05-07","duedas",3,12,"twitter"
"833","2020-05-07","mensaje",3,12,"twitter"
"834","2020-05-07","quuedateencasa",3,12,"twitter"
"835","2020-05-07","esfuerzo",2,8,"twitter"
"836","2020-05-07","cuarentena",2,8,"twitter"
"837","2020-05-07","casa",2,8,"twitter"
"838","2020-05-07","normalidad",2,8,"twitter"
"839","2020-05-07","nufamero",2,8,"twitter"
"840","2020-05-07","visto",2,8,"twitter"
"841","2020-04-07","confinamiento",8,32,"twitter"
"842","2020-04-07","coronavirus",8,32,"twitter"
"843","2020-04-07","mas",6,24,"twitter"
"844","2020-04-07","si",6,24,"twitter"
"845","2020-04-07","espana",5,20,"twitter"
"846","2020-04-07","gobierno",5,20,"twitter"
"847","2020-04-07","flo",5,20,"twitter"
"848","2020-04-07","paramos",5,20,"twitter"
"849","2020-04-07","covid",4,16,"twitter"
"850","2020-04-07","f",4,16,"twitter"
"851","2020-04-07","medidas",4,16,"twitter"
"852","2020-04-07","estevirusloparamosunidos",4,16,"twitter"
"853","2020-04-07","dias",3,12,"twitter"
"854","2020-04-07","suerte",3,12,"twitter"
"855","2020-04-07","oposicion",3,12,"twitter"
"856","2020-05-06","espana",6,24,"twitter"
"857","2020-05-06","confinamiento",6,24,"twitter"
"858","2020-05-06","coronavirus",5,20,"twitter"
"859","2020-05-06","quuedateencasa",5,20,"twitter"
"860","2020-05-06","covid",5,20,"twitter"
"861","2020-05-06","duedas",5,20,"twitter"
"862","2020-05-06","quedateencasa",4,16,"twitter"
"863","2020-05-06","mas",3,12,"twitter"
"864","2020-05-06","gobierno",3,12,"twitter"
"865","2020-05-06","informe",3,12,"twitter"
"866","2020-05-06","salud",2,8,"twitter"
"867","2020-05-06","trump",2,8,"twitter"
"868","2020-05-06","ua",2,8,"twitter"
"869","2020-05-06","si",2,8,"twitter"
"870","2020-05-06","controlar",2,8,"twitter"
"871","2020-04-06","confinamiento",11,44,"twitter"
"872","2020-04-06","coronavirus",6,24,"twitter"
"873","2020-04-06","espana",6,24,"twitter"
"874","2020-04-06","abril",6,24,"twitter"
"875","2020-04-06","quedateencasa",5,20,"twitter"
"876","2020-04-06","covid",5,20,"twitter"
"877","2020-04-06","muertes",5,20,"twitter"
"878","2020-04-06","pais",4,16,"twitter"
"879","2020-04-06","dias",4,16,"twitter"
"880","2020-04-06","gobierno",4,16,"twitter"
"881","2020-04-06","ver",4,16,"twitter"
"882","2020-04-06","si",4,16,"twitter"
"883","2020-04-06","medidas",4,16,"twitter"
"884","2020-04-06","salud",3,12,"twitter"
"885","2020-04-06","parece",3,12,"twitter"
"886","2020-05-05","covid",8,32,"twitter"
"887","2020-05-05","alarma",7,28,"twitter"
"888","2020-05-05","quuedateencasa",6,24,"twitter"
"889","2020-05-05","confinamiento",6,24,"twitter"
"890","2020-05-05","espana",5,20,"twitter"
"891","2020-05-05","muertos",5,20,"twitter"
"892","2020-05-05","uf",5,20,"twitter"
"893","2020-05-05","mas",5,20,"twitter"
"894","2020-05-05","hoy",4,16,"twitter"
"895","2020-05-05","coronavirus",4,16,"twitter"
"896","2020-05-05","gobierno",3,12,"twitter"
"897","2020-05-05","si",3,12,"twitter"
"898","2020-05-05","crisis",3,12,"twitter"
"899","2020-05-05","duedas",3,12,"twitter"
"900","2020-05-05","mes",3,12,"twitter"
"901","2020-04-05","coronavirus",12,48,"twitter"
"902","2020-04-05","gobierno",6,24,"twitter"
"903","2020-04-05","espana",5,20,"twitter"
"904","2020-04-05","confinamiento",5,20,"twitter"
"905","2020-04-05","estevirusloparamosunidos",4,16,"twitter"
"906","2020-04-05","pandemia",3,12,"twitter"
"907","2020-04-05","quuedateencasa",3,12,"twitter"
"908","2020-04-05","si",3,12,"twitter"
"909","2020-04-05","guantes",3,12,"twitter"
"910","2020-04-05","muertos",3,12,"twitter"
"911","2020-04-05","mues",3,12,"twitter"
"912","2020-04-05","hoy",2,8,"twitter"
"913","2020-04-05","santa",2,8,"twitter"
"914","2020-04-05","medio",2,8,"twitter"
"915","2020-04-05","covid",2,8,"twitter"
"916","2020-05-04","confinamiento",10,40,"twitter"
"917","2020-05-04","espana",6,24,"twitter"
"918","2020-05-04","gobierno",5,20,"twitter"
"919","2020-05-04","muertos",5,20,"twitter"
"920","2020-05-04","covid",5,20,"twitter"
"921","2020-05-04","alarma",4,16,"twitter"
"922","2020-05-04","quuedateencasa",4,16,"twitter"
"923","2020-05-04","hoy",3,12,"twitter"
"924","2020-05-04","primera",3,12,"twitter"
"925","2020-05-04","coronavirus",3,12,"twitter"
"926","2020-05-04","desescalada",3,12,"twitter"
"927","2020-05-04","casado",3,12,"twitter"
"928","2020-05-04","amenaza",3,12,"twitter"
"929","2020-05-04","duedas",3,12,"twitter"
"930","2020-05-04","permitido",2,8,"twitter"
"931","2020-04-04","espana",9,36,"twitter"
"932","2020-04-04","covid",7,28,"twitter"
"933","2020-04-04","coronavirus",7,28,"twitter"
"934","2020-04-04","quedateencasa",6,24,"twitter"
"935","2020-04-04","anos",6,24,"twitter"
"936","2020-04-04","fe",5,20,"twitter"
"937","2020-04-04","ff",5,20,"twitter"
"938","2020-04-04","estevirusloparamosunidos",4,16,"twitter"
"939","2020-04-04","hoy",4,16,"twitter"
"940","2020-04-04","f",4,16,"twitter"
"941","2020-04-04","personas",4,16,"twitter"
"942","2020-04-04","mas",3,12,"twitter"
"943","2020-04-04","enfermos",2,8,"twitter"
"944","2020-04-04","test",2,8,"twitter"
"945","2020-04-04","profesionales",2,8,"twitter"
"946","2020-05-03","gobierno",8,32,"twitter"
"947","2020-05-03","quedateencasa",7,28,"twitter"
"948","2020-05-03","confinamiento",6,24,"twitter"
"949","2020-05-03","coronavirus",6,24,"twitter"
"950","2020-05-03","covid",5,20,"twitter"
"951","2020-05-03","gente",4,16,"twitter"
"952","2020-05-03","sanitarios",3,12,"twitter"
"953","2020-05-03","sanidad",3,12,"twitter"
"954","2020-05-03","mas",3,12,"twitter"
"955","2020-05-03","menos",3,12,"twitter"
"956","2020-05-03","desescalada",3,12,"twitter"
"957","2020-05-03","si",3,12,"twitter"
"958","2020-05-03","da",3,12,"twitter"
"959","2020-05-03","bolivia",3,12,"twitter"
"960","2020-05-03","madrid",3,12,"twitter"
"961","2020-04-03","coronavirus",11,44,"twitter"
"962","2020-04-03","espana",9,36,"twitter"
"963","2020-04-03","dee",6,24,"twitter"
"964","2020-04-03","confinamiento",5,20,"twitter"
"965","2020-04-03","d",5,20,"twitter"
"966","2020-04-03","medidas",4,16,"twitter"
"967","2020-04-03","pais",4,16,"twitter"
"968","2020-04-03","mas",4,16,"twitter"
"969","2020-04-03","anos",4,16,"twitter"
"970","2020-04-03","covid",4,16,"twitter"
"971","2020-04-03","df",4,16,"twitter"
"972","2020-04-03","f",4,16,"twitter"
"973","2020-04-03","hospital",3,12,"twitter"
"974","2020-04-03","capaces",3,12,"twitter"
"975","2020-04-03","si",3,12,"twitter"
"976","2020-05-02","f",9,36,"twitter"
"977","2020-05-02","quedateencasa",8,32,"twitter"
"978","2020-05-02","covid",7,28,"twitter"
"979","2020-05-02","confinamiento",5,20,"twitter"
"980","2020-05-02","sanitarios",5,20,"twitter"
"981","2020-05-02","mas",5,20,"twitter"
"982","2020-05-02","desescalada",4,16,"twitter"
"983","2020-05-02","hoy",4,16,"twitter"
"984","2020-05-02","tras",3,12,"twitter"
"985","2020-05-02","espana",3,12,"twitter"
"986","2020-05-02","hacer",3,12,"twitter"
"987","2020-05-02","coronavirus",3,12,"twitter"
"988","2020-05-02","puede",3,12,"twitter"
"989","2020-05-02","madrid",3,12,"twitter"
"990","2020-05-02","anos",3,12,"twitter"
"991","2020-04-02","espana",8,32,"twitter"
"992","2020-04-02","coronavirus",8,32,"twitter"
"993","2020-04-02","confinamiento",6,24,"twitter"
"994","2020-04-02","covid",5,20,"twitter"
"995","2020-04-02","medidas",5,20,"twitter"
"996","2020-04-02","estevirusloparamosunidos",4,16,"twitter"
"997","2020-04-02","casos",4,16,"twitter"
"998","2020-04-02","pp",3,12,"twitter"
"999","2020-04-02","gracias",3,12,"twitter"
"1000","2020-04-02","presidente",3,12,"twitter"
"1001","2020-04-02","quue",3,12,"twitter"
"1002","2020-04-02","hacer",3,12,"twitter"
"1003","2020-04-02","muertos",3,12,"twitter"
"1004","2020-04-02","quedateencasa",3,12,"twitter"
"1005","2020-04-02","asued",3,12,"twitter"
"1006","2020-05-01","confinamiento",6,24,"twitter"
"1007","2020-05-01","covid",5,20,"twitter"
"1008","2020-05-01","quuedateencasa",5,20,"twitter"
"1009","2020-05-01","espana",5,20,"twitter"
"1010","2020-05-01","sanitarios",4,16,"twitter"
"1011","2020-05-01","madrid",4,16,"twitter"
"1012","2020-05-01","ifema",4,16,"twitter"
"1013","2020-05-01","sanchez",3,12,"twitter"
"1014","2020-05-01","hoy",3,12,"twitter"
"1015","2020-05-01","cuarentena",3,12,"twitter"
"1016","2020-05-01","gobierno",3,12,"twitter"
"1017","2020-05-01","si",3,12,"twitter"
"1018","2020-05-01","ayuso",3,12,"twitter"
"1019","2020-05-01","agentes",2,8,"twitter"
"1020","2020-05-01","persona",2,8,"twitter"
"1021","2020-04-01","dia",7,28,"twitter"
"1022","2020-04-01","mas",7,28,"twitter"
"1023","2020-04-01","covid",7,28,"twitter"
"1024","2020-04-01","espana",6,24,"twitter"
"1025","2020-04-01","coronavirus",6,24,"twitter"
"1026","2020-04-01","hacer",6,24,"twitter"
"1027","2020-04-01","estevirusloparamosunidos",6,24,"twitter"
"1028","2020-04-01","confinamiento",5,20,"twitter"
"1029","2020-04-01","menos",4,16,"twitter"
"1030","2020-04-01","quedateencasa",4,16,"twitter"
"1031","2020-04-01","medidas",4,16,"twitter"
"1032","2020-04-01","dos",3,12,"twitter"
"1033","2020-04-01","gracias",3,12,"twitter"
"1034","2020-04-01","dias",3,12,"twitter"
"1035","2020-04-01","si",3,12,"twitter"
"1036","2020-03-15","haber",166,33.739837398374,"verba"
"1037","2020-03-15","ser",131,26.6260162601626,"verba"
"1038","2020-03-15","ir",61,12.3983739837398,"verba"
"1039","2020-03-15","hacer",49,9.95934959349593,"verba"
"1040","2020-03-15","tener",48,9.75609756097561,"verba"
"1041","2020-03-15","mas",39,7.92682926829268,"verba"
"1042","2020-03-15","mas",38,7.72357723577236,"verba"
"1043","2020-03-15","si",35,7.11382113821138,"verba"
"1044","2020-03-15","si",35,7.11382113821138,"verba"
"1045","2020-03-15","tambien",33,6.70731707317073,"verba"
"1046","2020-03-15","tambien",33,6.70731707317073,"verba"
"1047","2020-03-15","casa",32,6.50406504065041,"verba"
"1048","2020-03-15","medida",30,6.09756097560976,"verba"
"1049","2020-03-15","poder",30,6.09756097560976,"verba"
"1050","2020-03-15","medidas",29,5.89430894308943,"verba"
"1051","2020-03-16","mas",57,11.2426035502959,"verba"
"1052","2020-03-16","mas",44,8.08823529411765,"verba"
"1053","2020-03-16","tambien",42,8.28402366863905,"verba"
"1054","2020-03-16","si",41,7.53676470588235,"verba"
"1055","2020-03-16","dias",38,7.49506903353057,"verba"
"1056","2020-03-16","medidas",35,6.43382352941176,"verba"
"1057","2020-03-16","medidas",33,6.50887573964497,"verba"
"1058","2020-03-16","dias",33,6.06617647058824,"verba"
"1059","2020-03-16","tambien",30,5.51470588235294,"verba"
"1060","2020-03-16","estan",29,5.33088235294118,"verba"
"1061","2020-03-16","menos",27,5.32544378698225,"verba"
"1062","2020-03-16","dia",27,5.32544378698225,"verba"
"1063","2020-03-16","manana",26,5.12820512820513,"verba"
"1064","2020-03-16","casa",26,5.12820512820513,"verba"
"1065","2020-03-16","hoy",26,5.12820512820513,"verba"
"1066","2020-03-17","mas",68,10.6084243369735,"verba"
"1067","2020-03-17","coronavirus",43,6.70826833073323,"verba"
"1068","2020-03-17","tambien",43,6.70826833073323,"verba"
"1069","2020-03-17","si",37,5.77223088923557,"verba"
"1070","2020-03-17","estan",31,4.83619344773791,"verba"
"1071","2020-03-17","gobierno",29,4.52418096723869,"verba"
"1072","2020-03-17","personas",29,4.52418096723869,"verba"
"1073","2020-03-17","dias",29,4.52418096723869,"verba"
"1074","2020-03-17","dia",28,4.36817472698908,"verba"
"1075","2020-03-17","medidas",25,3.90015600624025,"verba"
"1076","2020-03-17","casa",25,3.90015600624025,"verba"
"1077","2020-03-17","situacion",24,3.74414976599064,"verba"
"1078","2020-03-17","van",18,2.80811232449298,"verba"
"1079","2020-03-17","hoy",16,2.49609984399376,"verba"
"1080","2020-03-17","ahora",16,2.49609984399376,"verba"
"1081","2020-03-18","mas",85,13.5135135135135,"verba"
"1082","2020-03-18","coronavirus",47,7.47217806041335,"verba"
"1083","2020-03-18","mas",46,11.3300492610837,"verba"
"1084","2020-03-18","tambien",45,7.15421303656598,"verba"
"1085","2020-03-18","si",44,6.99523052464229,"verba"
"1086","2020-03-18","estan",41,6.51828298887122,"verba"
"1087","2020-03-18","si",40,9.85221674876847,"verba"
"1088","2020-03-18","hoy",38,6.04133545310016,"verba"
"1089","2020-03-18","estan",35,8.62068965517241,"verba"
"1090","2020-03-18","dias",34,5.40540540540541,"verba"
"1091","2020-03-18","tambien",33,8.12807881773399,"verba"
"1092","2020-03-18","coronavirus",31,7.63546798029557,"verba"
"1093","2020-03-18","espana",30,4.76947535771065,"verba"
"1094","2020-03-18","situacion",30,4.76947535771065,"verba"
"1095","2020-03-18","personas",29,4.61049284578696,"verba"
"1096","2020-03-19","mas",82,12.6934984520124,"verba"
"1097","2020-03-19","mas",55,14.3229166666667,"verba"
"1098","2020-03-19","coronavirus",52,8.04953560371517,"verba"
"1099","2020-03-19","hoy",43,6.65634674922601,"verba"
"1100","2020-03-19","tambien",37,5.72755417956656,"verba"
"1101","2020-03-19","dias",35,9.11458333333333,"verba"
"1102","2020-03-19","estan",34,5.26315789473684,"verba"
"1103","2020-03-19","hoy",34,8.85416666666667,"verba"
"1104","2020-03-19","dias",33,5.10835913312694,"verba"
"1105","2020-03-19","si",30,4.64396284829721,"verba"
"1106","2020-03-19","espana",28,4.3343653250774,"verba"
"1107","2020-03-19","personas",28,4.3343653250774,"verba"
"1108","2020-03-19","si",27,7.03125,"verba"
"1109","2020-03-19","gobierno",26,4.02476780185759,"verba"
"1110","2020-03-19","personas",26,6.77083333333333,"verba"
"1111","2020-03-20","mas",67,11.6117850953206,"verba"
"1112","2020-03-20","mas",56,14.4329896907216,"verba"
"1113","2020-03-20","estan",42,7.2790294627383,"verba"
"1114","2020-03-20","dias",41,7.10571923743501,"verba"
"1115","2020-03-20","tambien",38,6.58578856152513,"verba"
"1116","2020-03-20","coronavirus",32,5.54592720970537,"verba"
"1117","2020-03-20","dias",32,8.24742268041237,"verba"
"1118","2020-03-20","si",31,5.37261698440208,"verba"
"1119","2020-03-20","hoy",30,5.19930675909879,"verba"
"1120","2020-03-20","casa",29,7.47422680412371,"verba"
"1121","2020-03-20","estan",28,7.21649484536082,"verba"
"1122","2020-03-20","tambien",27,6.95876288659794,"verba"
"1123","2020-03-20","dia",26,4.50606585788562,"verba"
"1124","2020-03-20","situacion",26,4.50606585788562,"verba"
"1125","2020-03-20","hoy",25,6.44329896907216,"verba"
"1126","2020-03-21","mas",70,8.24499411071849,"verba"
"1127","2020-03-21","tambien",43,5.06478209658422,"verba"
"1128","2020-03-21","mas",40,9.66183574879227,"verba"
