"","date","id","title","polarity","type"
"1130","2020-03-19","x1240787908635832320","policia",0.6,"twitter"
"1131","2020-03-19","x1240598775485337600","pascualsergio",-0.25,"twitter"
"1132","2020-03-19","x1240790126231523329","JOSEMANUELSOTO1",-0.5,"twitter"
"1133","2020-03-19","x1240699569769340929","andreagaranto",-0.25,"twitter"
"1134","2020-03-19","x1240772198803144705","2Angeela16",0,"twitter"
"1135","2020-04-19","x1252023810586546183","La12tuittera",-0.75,"twitter"
"1136","2020-04-19","x1251694453905031170","PerdigueroSIPEp",0,"twitter"
"1137","2020-04-19","x1251689060076335107","GuajeSalvaje",0,"twitter"
"1138","2020-04-19","x1251958554820595712","SSalud_mx",0,"twitter"
"1139","2020-04-19","x1251931266364116993","realmadrid",0,"twitter"
"1140","2020-04-19","x1251973665157271552","SultanaDlParamo",-1,"twitter"
"1141","2020-04-19","x1251946151923912709","diazvillanueva",0,"twitter"
"1142","2020-04-19","x1252022449329364995","LaLiga",0,"twitter"
"1143","2020-04-19","x1251826491643564032","ElenaBerberana",0.4,"twitter"
"1144","2020-04-19","x1251885318225244160","abc_es",0,"twitter"
"1145","2020-04-19","x1252005726123438083","Edomex",0.8,"twitter"
"1146","2020-04-19","x1252021549974118401","JesusCintora",0,"twitter"
"1147","2020-04-19","x1251858814674100226","vox_es",0,"twitter"
"1148","2020-04-19","x1252017776585211904","GobiernoMX",-0.75,"twitter"
"1149","2020-04-19","x1251784414973091840","eduardoinda",0.4,"twitter"
"1150","2020-04-19","x1251679306201337856","okdiario",0,"twitter"
"1151","2020-04-19","x1252002153947959298","carloscuestaEM",-0.5,"twitter"
"1152","2020-04-19","x1251938922814455809","AUGC_Comunica",0.8,"twitter"
"1153","2020-04-19","x1251954879964332034","Claudiashein",0,"twitter"
"1154","2020-04-19","x1251739938036633600","SecPrensaSV",0,"twitter"
"1155","2020-04-19","x1252011804970156034","el_pais",-1,"twitter"
"1156","2020-04-19","x1252022368136048641","JosPastr",0,"twitter"
"1157","2020-04-19","x1251978737786195977","rosadiezglez",0,"twitter"
"1158","2020-04-19","x1251946438927450113","Santi_ABASCAL",0,"twitter"
"1159","2020-04-19","x1251684315982958592","MazzoleniJulio",-0.75,"twitter"
"1160","2020-05-19","x1262811935181017089","GobCDMX",0,"twitter"
"1161","2020-05-19","x1262894505856053248","La_SER",0,"twitter"
"1162","2020-05-19","x1262565578545528832","omarfayad",0.6,"twitter"
"1163","2020-05-19","x1262893192724258817","noticias24",-0.5,"twitter"
"1164","2020-05-19","x1262894908551168000","psiclinicamv",-0.75,"twitter"
"1165","2020-05-19","x1262895648732524544","boye_g",-0.2,"twitter"
"1166","2020-05-19","x1262894367376838658","GeneralDavila",0,"twitter"
"1167","2020-05-19","x1262895606231597058","DolcaCatalunya",-0.8,"twitter"
"1168","2020-05-19","x1262749909674979329","AntonioMautor",0.25,"twitter"
"1169","2020-05-19","x1262894803571871746","_PabloFdez_",0,"twitter"
"1170","2020-05-19","x1262895646517927937","elpais_america",0,"twitter"
"1171","2020-05-19","x1262856281326587904","SnteNacional",0,"twitter"
"1172","2020-05-19","x1262886818871234560","carlesenric",0,"twitter"
"1173","2020-05-19","x1262895800604069888","DjMaRiiO",-0.25,"twitter"
"1174","2020-05-19","x1262895460609593345","CarnetDLaPatria",0,"twitter"
"1175","2020-05-19","x1262884547357749248","HLGatell",0,"twitter"
"1176","2020-05-19","x1262783069121101827","JesusCintora",0,"twitter"
"1177","2020-05-19","x1262825772059942923","MazzoleniJulio",0,"twitter"
"1178","2020-05-19","x1262866138259734529","iescolar",0,"twitter"
"1179","2020-05-19","x1262796441526972418","Edomex",0.8,"twitter"
"1180","2020-05-19","x1262895717326127104","RadioMadrid",0.8,"twitter"
"1181","2020-05-19","x1262538728544878592","el_pais",-0.25,"twitter"
"1182","2020-05-19","x1262649558896726016","JoaquimBoschGra",0,"twitter"
"1183","2020-05-19","x1262872048130539521","alfredodelmazo",0,"twitter"
"1184","2020-05-19","x1262895707087933442","eldiarioes",-0.25,"twitter"
"1185","2020-03-20","x1241012274808193027","matthewbennett",-0.75,"twitter"
"1186","2020-03-20","x1241036651159314432","el_pais",-0.25,"twitter"
"1187","2020-03-20","x1241152472342769664","JOSEMANUELSOTO1",-0.5,"twitter"
"1188","2020-03-20","x1241152297654194178","FrasesMadeSpain",-0.6,"twitter"
"1189","2020-03-20","x1241024913789550599","PSOE",-0.75,"twitter"
"1190","2020-03-20","x1241072159474286592","InclusionEc",0,"twitter"
"1191","2020-03-20","x1241115103744921602","javiernegre10",-0.75,"twitter"
"1192","2020-03-20","x1241145593038340107","FuerzasDelOrden",0,"twitter"
"1193","2020-03-20","x1241152469129969671","pablom_m",0,"twitter"
"1194","2020-03-20","x1240965795271901184","sanidadgob",0,"twitter"
"1195","2020-03-20","x1241133317468164099","24h_tve",0.5,"twitter"
"1196","2020-03-20","x1241152449261506560","okdiario",0,"twitter"
"1197","2020-03-20","x1241059298869821443","shakira",0,"twitter"
"1198","2020-03-20","x1241152508069851138","oriolmitja",0,"twitter"
"1199","2020-03-20","x1240988660062879745","SaludPublicaEs",0,"twitter"
"1200","2020-03-20","x1241128385876762626","manu_delorenzo",-0.9,"twitter"
"1201","2020-03-20","x1241012470212366339","rebe95ca",0,"twitter"
"1202","2020-03-20","x1241150692246642696","ClaudiaLopez",0,"twitter"
"1203","2020-03-20","x1241152535521566723","CoronaVid19",0,"twitter"
"1204","2020-03-20","x1241147939306733572","policia",0.6,"twitter"
"1205","2020-03-20","x1241152532560445440","ldpsincomplejos",-0.75,"twitter"
"1206","2020-03-20","x1241103071213760514","psychomachias",0.55,"twitter"
"1207","2020-03-20","x1241152539330035713","quiquevazquez13",-0.25,"twitter"
"1208","2020-03-20","x1241094718521516032","MaAlvarezRod",0,"twitter"
"1209","2020-03-20","x1240994456922398720","rockmetommyboy",0.5,"twitter"
"1210","2020-04-20","x1252145827843149825","SSalud_mx",0,"twitter"
"1211","2020-04-20","x1252386424927580162","Miriam_Junne",0,"twitter"
"1212","2020-04-20","x1252386531429330950","oguardingo",0,"twitter"
"1213","2020-04-20","x1252364403384582147","AntonioMaestre",0,"twitter"
"1214","2020-04-20","x1252160485056806912","ActualidadRT",-0.6,"twitter"
"1215","2020-04-20","x1252386448235302912","luciadeluna",-0.25,"twitter"
"1216","2020-04-20","x1252224123260014592","rosadiezglez",0,"twitter"
"1217","2020-04-20","x1252332257680949248","MazzoleniJulio",0,"twitter"
"1218","2020-04-20","x1252309389240872960","eldiarioes",1.1,"twitter"
"1219","2020-04-20","x1252041739994574851","okdiario",0,"twitter"
"1220","2020-04-20","x1252145814769741825","RosanaLaviada",0,"twitter"
"1221","2020-04-20","x1252385120897560577","FonsiLoaiza",0,"twitter"
"1222","2020-04-20","x1252384754269224960","Edomex",0.8,"twitter"
"1223","2020-04-20","x1252242743155470340","carlesenric",0,"twitter"
"1224","2020-04-20","x1252292413391020032","elmundoes",0,"twitter"
"1225","2020-04-20","x1252381874766221312","abc_es",-0.25,"twitter"
"1226","2020-04-20","x1252383291006521346","CarnetDLaPatria",0,"twitter"
"1227","2020-04-20","x1252287812793057287","Lenin",0,"twitter"
"1228","2020-04-20","x1252238538034171904","el_pais",-0.5,"twitter"
"1229","2020-04-20","x1252386142323830784","A60221023",0,"twitter"
"1230","2020-04-20","x1252290450855276547","JosPastr",0,"twitter"
"1231","2020-04-20","x1252051070806904832","HLGatell",-0.5,"twitter"
"1232","2020-04-20","x1252304969207816193","trinomonero",0,"twitter"
"1233","2020-04-20","x1252193522779815936","24h_tve",-0.25,"twitter"
"1234","2020-04-20","x1252288480018923521","AlbaSoldado",0,"twitter"
"1235","2020-05-20","x1263234451133337603","SnteNacional",0,"twitter"
"1236","2020-05-20","x1263136758537113600","MexiquenseTV",0,"twitter"
"1237","2020-05-20","x1263200486343278592","SaludPublicaEs",0.25,"twitter"
"1238","2020-05-20","x1263119052261724160","SSalud_mx",-0.75,"twitter"
"1239","2020-05-20","x1263258041979473920","Tristan_MeyerH",-0.25,"twitter"
"1240","2020-05-20","x1263257847351164930","Winston_Dunhill",-1,"twitter"
"1241","2020-05-20","x1263229325643579393","sanchezcastejon",-1,"twitter"
"1242","2020-05-20","x1263221413319716866","ibonpereztv",0,"twitter"
"1243","2020-05-20","x1263227239094681600","Monica_Garcia_G",0,"twitter"
"1244","2020-05-20","x1263257976741265410","A3Noticias",0,"twitter"
"1245","2020-05-20","x1263073890680688641","sanidadgob",0,"twitter"
"1246","2020-05-20","x1263255737205219329","CarnetDLaPatria",0,"twitter"
"1247","2020-05-20","x1263140167222607872","GobCDMX",-0.25,"twitter"
"1248","2020-05-20","x1263244267964809218","JoaquimBoschGra",-1,"twitter"
"1249","2020-05-20","x1263222158559522816","iescolar",0,"twitter"
"1250","2020-05-20","x1262993206536548352","MazzoleniJulio",0,"twitter"
"1251","2020-05-20","x1263107137460453376","alfredodelmazo",0,"twitter"
"1252","2020-05-20","x1263101911709827072","nmichavila",-0.5,"twitter"
"1253","2020-05-20","x1263101815932870659","LuisCarlos",-0.75,"twitter"
"1254","2020-05-20","x1263245666236710912","eldiarioes",-0.25,"twitter"
"1255","2020-05-20","x1263255427871105025","Edomex",0.8,"twitter"
"1256","2020-05-20","x1262902051606016007","AliasMalula",0,"twitter"
"1257","2020-05-20","x1263021261162262533","La_SER",0,"twitter"
"1258","2020-05-20","x1263239716700381185","JesusCintora",-0.25,"twitter"
"1259","2020-05-20","x1263254933975023619","el_pais",-0.25,"twitter"
"1260","2020-03-21","x1241283306773196800","sanidadgob",0,"twitter"
"1261","2020-03-21","x1241409183699869697","rebe95ca",0,"twitter"
"1262","2020-03-21","x1241514860602707968","LadyKilauea",0,"twitter"
"1263","2020-03-21","x1241352569752031233","europapress",-0.75,"twitter"
"1264","2020-03-21","x1241492519000604683","sanchezcastejon",-0.25,"twitter"
"1265","2020-03-21","x1241469197131100162","Lenin",-0.25,"twitter"
"1266","2020-03-21","x1241489476683214848","eldiarioes",0,"twitter"
"1267","2020-03-21","x1241486634253778945","okdiario",0,"twitter"
"1268","2020-03-21","x1241370966594326533","RaulLopez665",0,"twitter"
"1269","2020-03-21","x1241444861892530176","sasajovic",-0.75,"twitter"
"1270","2020-03-21","x1241466161642029056","policia_ODAC",0,"twitter"
"1271","2020-03-21","x1241514927954821120","MazzoleniJulio",0,"twitter"
"1272","2020-03-21","x1241491505015070721","eduardoinda",0,"twitter"
"1273","2020-03-21","x1241507381676314624","el_pais",-0.25,"twitter"
"1274","2020-03-21","x1241374880697929728","SaludPublicaEs",0,"twitter"
"1275","2020-03-21","x1241238114913456128","psychomachias",0.55,"twitter"
"1276","2020-03-21","x1241324923722891265","policia",0.6,"twitter"
"1277","2020-03-21","x1241505940689600513","ldpsincomplejos",-0.75,"twitter"
"1278","2020-03-21","x1241309693361954816","matthewbennett",-0.75,"twitter"
"1279","2020-03-21","x1241492522150617089","jlmarti2025",0,"twitter"
"1280","2020-03-21","x1241471159469854722","PSOE",-0.25,"twitter"
"1281","2020-03-21","x1241505106828328961","Alvisepf",-0.25,"twitter"
"1282","2020-03-21","x1241361459248017409","CoronaVid19",0,"twitter"
"1283","2020-03-21","x1241361421545410562","petrogustavo",-0.25,"twitter"
"1284","2020-03-21","x1241493697344258050","CoronaVid19___",0,"twitter"
"1285","2020-04-21","x1252748929957007368","Edomex",0.8,"twitter"
"1286","2020-04-21","x1252739735757389834","GobiernoMX",-0.75,"twitter"
"1287","2020-04-21","x1252728275450900487","Ponte_Pila",-1,"twitter"
"1288","2020-04-21","x1252491974592077824","nayibbukele",-0.25,"twitter"
"1289","2020-04-21","x1252584504436445184","GirautaOficial",0,"twitter"
"1290","2020-04-21","x1252695477323268100","fransantiph",0,"twitter"
"1291","2020-04-21","x1252728874028449795","JosPastr",0,"twitter"
"1292","2020-04-21","x1252500878097108993","iescolar",0,"twitter"
"1293","2020-04-21","x1252572049538551810","pablom_m",0,"twitter"
"1294","2020-04-21","x1252422805284519938","Tonicanto1",-0.75,"twitter"
"1295","2020-04-21","x1252608769684537352","EverWipe",-0.25,"twitter"
"1296","2020-04-21","x1252569463892979712","RubenSanchezTW",0,"twitter"
"1297","2020-04-21","x1252737774043750400","BeatrizGMuller",0.35,"twitter"
"1298","2020-04-21","x1252748072318308352","Lenin",-0.25,"twitter"
"1299","2020-04-21","x1252530426209546241","carmelojorda",0,"twitter"
"1300","2020-04-21","x1252551296202276864","eldiarioes",1.1,"twitter"
"1301","2020-04-21","x1252742184052367360","ActualidadRT",-0.25,"twitter"
"1302","2020-04-21","x1252595002376630273","dlacalle",-0.6,"twitter"
"1303","2020-04-21","x1252730967955050497","el_pais",-0.5,"twitter"
"1304","2020-04-21","x1252731220686966784","michaelrobinson",0,"twitter"
"1305","2020-04-21","x1252736953809805312","realmadrid",0,"twitter"
"1306","2020-04-21","x1252747301564616705","MazzoleniJulio",0,"twitter"
"1307","2020-04-21","x1252527215851581445","davidpareja",0,"twitter"
"1308","2020-04-21","x1252512947441672193","FrayJosepho",0.4,"twitter"
"1309","2020-04-21","x1252537366205607938","HLGatell",-0.5,"twitter"
"1310","2020-05-21","x1263619854118146052","Tristan_MeyerH",-0.25,"twitter"
"1311","2020-05-21","x1263588145183916034","MarceFoglu",-0.25,"twitter"
"1312","2020-05-21","x1263260149503930369","alexfedezcam",0,"twitter"
"1313","2020-05-21","x1263620587219533824","ActualidadRT",-1,"twitter"
"1314","2020-05-21","x1263619322125090818","teparatres",0,"twitter"
"1315","2020-05-21","x1263518056460009482","Vilma_Meche",0,"twitter"
"1316","2020-05-21","x1263568625283354634","SaludPublicaEs",0.25,"twitter"
"1317","2020-05-21","x1263345892242993152","noticias24",0,"twitter"
"1318","2020-05-21","x1263540790992580613","SnteNacional",0,"twitter"
"1319","2020-05-21","x1263618293551767552","eldiarioes",-0.25,"twitter"
"1320","2020-05-21","x1263617532478590976","Armada_Chile",0,"twitter"
"1321","2020-05-21","x1263474041060458496","omarfayad",0.6,"twitter"
"1322","2020-05-21","x1263620177788375041","EsterRubio2",-0.5,"twitter"
"1323","2020-05-21","x1263616728086589440","A3Noticias",0,"twitter"
"1324","2020-05-21","x1263618653842558979","Monica_Garcia_G",0,"twitter"
"1325","2020-05-21","x1263620385943273472","boye_g",0,"twitter"
"1326","2020-05-21","x1263569852276621319","sanidadgob",0,"twitter"
"1327","2020-05-21","x1263267782940131330","GobCDMX",-0.25,"twitter"
"1328","2020-05-21","x1263620492801585154","publico_es",0,"twitter"
"1329","2020-05-21","x1263512238771572739","MazzoleniJulio",-0.25,"twitter"
"1330","2020-05-21","x1263610057234755590","Edomex",0.8,"twitter"
"1331","2020-05-21","x1263571984224567297","el_pais",-0.25,"twitter"
"1332","2020-05-21","x1263581849508405254","Claudiashein",0,"twitter"
"1333","2020-05-21","x1263446430011834368","pmarsupia",0,"twitter"
"1334","2020-05-21","x1263350043005706240","alfredodelmazo",0,"twitter"
"1335","2020-03-22","x1241825354794360839","elmundoes",0,"twitter"
"1336","2020-03-22","x1241515902602010632","ChinaEmbEsp",0,"twitter"
"1337","2020-03-22","x1241760551790948359","desdelamoncloa",-0.1,"twitter"
"1338","2020-03-22","x1241876627367264257","rosadiezglez",-0.75,"twitter"
"1339","2020-03-22","x1241844303498018816","SaludMadrid",0,"twitter"
"1340","2020-03-22","x1241781539807076355","guardiacivil",0,"twitter"
"1341","2020-03-22","x1241876456176865280","loscarnaless_",0,"twitter"
"1342","2020-03-22","x1241727263416221697","petrogustavo",-0.25,"twitter"
"1343","2020-03-22","x1241856847121977347","ldpsincomplejos",-0.75,"twitter"
"1344","2020-03-22","x1241795107906621441","dra_calegria",-0.25,"twitter"
"1345","2020-03-22","x1241876053603295234","fededelia1",0,"twitter"
"1346","2020-03-22","x1241876083370266624","Conflits_FR",0.1,"twitter"
"1347","2020-03-22","x1241542956206743554","el_pais",-0.25,"twitter"
"1348","2020-03-22","x1241876861933715457","navedelmisterio",0,"twitter"
"1349","2020-03-22","x1241789228079632384","sanchezcastejon",0,"twitter"
"1350","2020-03-22","x1241876775627563011","jlmarti2025",0,"twitter"
"1351","2020-03-22","x1241828120199663618","PSOE",-0.25,"twitter"
"1352","2020-03-22","x1241758563242053634","wiemeyer",0,"twitter"
"1353","2020-03-22","x1241877291678019584","SaludPublicaEs",0,"twitter"
"1354","2020-03-22","x1241877299206725633","RubenSanchezTW",0,"twitter"
"1355","2020-03-22","x1241701833040711682","policia",0.6,"twitter"
"1356","2020-03-22","x1241738177251086336","AsocSimuladores",0,"twitter"
"1357","2020-03-22","x1241793025946329089","ChumelTorres",-1,"twitter"
"1358","2020-03-22","x1241588089174339584","CoronaVid19___",0,"twitter"
"1359","2020-03-22","x1241877295046017025","stellaamusete",0.4,"twitter"
"1360","2020-04-22","x1253033170393595904","rosadiezglez",0,"twitter"
"1361","2020-04-22","x1252869691271335936","Tonicanto1",0,"twitter"
"1362","2020-04-22","x1253072321683894272","okdiario",-0.75,"twitter"
"1363","2020-04-22","x1253111207944425473","JaimeVelasco01",0,"twitter"
"1364","2020-04-22","x1252999106676641793","MazzoleniJulio",0.6,"twitter"
"1365","2020-04-22","x1252944797939240960","elmundoes",0,"twitter"
"1366","2020-04-22","x1253103393398231040","carlesenric",0,"twitter"
"1367","2020-04-22","x1252972916960038912","lopezobrador_",0,"twitter"
"1368","2020-04-22","x1252865177973751809","FonsiLoaiza",-0.25,"twitter"
"1369","2020-04-22","x1252797928261005314","abc_es",0,"twitter"
"1370","2020-04-22","x1253105605407117312","Edomex",0.8,"twitter"
"1371","2020-04-22","x1252797739848601601","PhilAMellows",-0.25,"twitter"
"1372","2020-04-22","x1253099227233882112","FrayJosepho",0.4,"twitter"
"1373","2020-04-22","x1253015384871129089","GobCDMX",0,"twitter"
"1374","2020-04-22","x1253106677362110466","petrogustavo",0,"twitter"
"1375","2020-04-22","x1253111167150706691","JosPastr",0,"twitter"
"1376","2020-04-22","x1253042240789807110","ActualidadRT",-0.25,"twitter"
"1377","2020-04-22","x1253110914649329667","eldiarioes",0.75,"twitter"
"1378","2020-04-22","x1252888925061947392","fransantiph",0,"twitter"
"1379","2020-04-22","x1253087055112024066","AntonioMaestre",-1,"twitter"
"1380","2020-04-22","x1252797633678069760","HyundaiMotorMex",0,"twitter"
"1381","2020-04-22","x1252950294402600960","janogarcia_",-0.75,"twitter"
"1382","2020-04-22","x1252968008387047427","Claudiashein",0,"twitter"
"1383","2020-04-22","x1253004717820690436","el_pais",-1,"twitter"
"1384","2020-04-22","x1253107338602516481","HLGatell",0,"twitter"
"1385","2020-05-22","x1263824400975106050","Ponte_Pila",0,"twitter"
"1386","2020-05-22","x1263806879702056961","sanidadgob",0,"twitter"
"1387","2020-05-22","x1263771567261171712","SaludPublicaEs",0.25,"twitter"
"1388","2020-05-22","x1263982093232738305","A3Noticias",0,"twitter"
"1389","2020-05-22","x1263972348706906115","noticias24",0,"twitter"
"1390","2020-05-22","x1263888700792070145","GobCDMX",0,"twitter"
"1391","2020-05-22","x1263976662284111872","ashutosh83B",0,"twitter"
"1392","2020-05-22","x1263957278782259203","omarfayad",0,"twitter"
"1393","2020-05-22","x1263982131786780675","okdiario",0.75,"twitter"
"1394","2020-05-22","x1263982196739715077","desdelamoncloa",0,"twitter"
"1395","2020-05-22","x1263900336126861312","elmundoes",0,"twitter"
"1396","2020-05-22","x1263737418592681984","abc_es",0,"twitter"
"1397","2020-05-22","x1263982432899956737","Cazatalentos",0,"twitter"
"1398","2020-05-22","x1263957256137248771","publico_es",0,"twitter"
"1399","2020-05-22","x1263972853239644165","ActualidadRT",-1,"twitter"
"1400","2020-05-22","x1263717069956304897","Tunomandas",0,"twitter"
"1401","2020-05-22","x1263798882066194433","eldiarioes",-0.25,"twitter"
"1402","2020-05-22","x1263978905934929922","NecesitoUnPerro",0,"twitter"
"1403","2020-05-22","x1263981681767329793","Claudiashein",0,"twitter"
"1404","2020-05-22","x1263814482184241152","Santi_ABASCAL",0,"twitter"
"1405","2020-05-22","x1263742026933248000","NicolasMaduro",-1.55,"twitter"
"1406","2020-05-22","x1263627796523384832","MazzoleniJulio",0,"twitter"
"1407","2020-05-22","x1263875166389497856","Edomex",0.8,"twitter"
"1408","2020-05-22","x1263840624110960641","el_pais",0.1,"twitter"
"1409","2020-05-22","x1263916500353769472","alfredodelmazo",0,"twitter"
"1410","2020-03-23","x1242239684849340423","josebaazkarraga",-1,"twitter"
"1411","2020-03-23","x1241896990348398593","desdelamoncloa",-0.1,"twitter"
"1412","2020-03-23","x1242239573666783232","YdeJanisJoplin",0.5,"twitter"
"1413","2020-03-23","x1242047045327781889","guardiacivil",0,"twitter"
"1414","2020-03-23","x1242168084829474819","matthewbennett",-0.75,"twitter"
"1415","2020-03-23","x1242238561883246594","Coponnnn",-0.75,"twitter"
"1416","2020-03-23","x1242239635495030784","GuajeSalvaje",-0.25,"twitter"
"1417","2020-03-23","x1242239275359326209","QuezadaGaete",0,"twitter"
"1418","2020-03-23","x1242144907659272199","ChinaEmbEsp",0,"twitter"
"1419","2020-03-23","x1242088353245396993","GVAsanitat",0.15,"twitter"
"1420","2020-03-23","x1242233458597994499","Riesgos_Ec",0,"twitter"
"1421","2020-03-23","x1242125674829230086","sanidadgob",-0.25,"twitter"
"1422","2020-03-23","x1242239616624836616","europapress",0,"twitter"
"1423","2020-03-23","x1242125599247925248","MinTrabajoEc",0.5,"twitter"
"1424","2020-03-23","x1241884942466011143","petrogustavo",-0.25,"twitter"
"1425","2020-03-23","x1242239674153828353","okdiario",0,"twitter"
"1426","2020-03-23","x1242131057723482117","policia",0.6,"twitter"
"1427","2020-03-23","x1242206130333528067","PSOE",-0.25,"twitter"
"1428","2020-03-23","x1242199450635980800","SaludPublicaEs",0,"twitter"
"1429","2020-03-23","x1242239484923645954","oriolmitja",0,"twitter"
"1430","2020-03-23","x1242163501747052546","Edomex",0,"twitter"
"1431","2020-03-23","x1242239681825255424","Goorgo",-0.8,"twitter"
"1432","2020-03-23","x1242239614540267520","Alvisepf",-0.25,"twitter"
"1433","2020-03-23","x1242239637785128962","abc_es",0,"twitter"
"1434","2020-03-23","x1242239664393764865","dra_calegria",-0.25,"twitter"
"1435","2020-04-23","x1253437018484293634","DineshDSouza",-1.8,"twitter"
"1436","2020-04-23","x1253254477374726144","FonsiLoaiza",0,"twitter"
"1437","2020-04-23","x1253463487759736836","Alvisepf",0,"twitter"
"1438","2020-04-23","x1253463523147034624","lucasrohan",0,"twitter"
"1439","2020-04-23","x1253395432119562240","TomFitton",1.75,"twitter"
"1440","2020-04-23","x1253442565795459078","_InakiLopez_",-0.75,"twitter"
"1441","2020-04-23","x1253464041802149888","Ponte_Pila",0,"twitter"
"1442","2020-04-23","x1253375941428068352","rosadiezglez",0,"twitter"
"1443","2020-04-23","x1253459301160583168","SecPompeo",1.75,"twitter"
"1444","2020-04-23","x1253266839385374725","elmundoes",0,"twitter"
"1445","2020-04-23","x1253469825680146435","omarfayad",0,"twitter"
"1446","2020-04-23","x1253412843736584193","Edomex",0.8,"twitter"
"1447","2020-04-23","x1253298545878282245","janogarcia_",-1.5,"twitter"
"1448","2020-04-23","x1253113947697397766","eldiarioes",0,"twitter"
"1449","2020-04-23","x1253405115828121607","DrDenaGrayson",-1.25,"twitter"
"1450","2020-04-23","x1253472912897708035","PresidencyZA",0.4,"twitter"
"1451","2020-04-23","x1253363779456434178","QuickTake",0,"twitter"
"1452","2020-04-23","x1253441725080563712","ActualidadRT",0,"twitter"
"1453","2020-04-23","x1253212591146459138","HLGatell",-0.5,"twitter"
"1454","2020-04-23","x1253454172982132737","Tu_IMSS",0,"twitter"
"1455","2020-04-23","x1253425035299020800","Jim_Jordan",-0.35,"twitter"
"1456","2020-04-23","x1253364911868186624","LaraibShahzadi1",0,"twitter"
"1457","2020-04-23","x1253291621887639555","el_pais",-1,"twitter"
"1458","2020-04-23","x1253465899408949254","MazzoleniJulio",0,"twitter"
"1459","2020-04-23","x1253470488472489984","Conflits_FR",0,"twitter"
"1460","2020-05-23","x1264316439097495553","JesusCintora",-0.25,"twitter"
"1461","2020-05-23","x1264343878196432896","InSentinell",-0.25,"twitter"
"1462","2020-05-23","x1264279199889657856","SSalud_mx",0,"twitter"
"1463","2020-05-23","x1264224438171680768","juancarlossaid",0,"twitter"
"1464","2020-05-23","x1264306338701676552","migsebastiang",0,"twitter"
"1465","2020-05-23","x1264341889442033669","libertaddigital",0,"twitter"
"1466","2020-05-23","x1264321717339672578","Ponte_Pila",0,"twitter"
"1467","2020-05-23","x1264229648931708928","omarfayad",0,"twitter"
"1468","2020-05-23","x1264344975724199938","merino_monroy",-0.25,"twitter"
"1469","2020-05-23","x1264306525499273223","Vilma_Meche",0,"twitter"
"1470","2020-05-23","x1264290815867629568","UNAM_MX",0,"twitter"
"1471","2020-05-23","x1264344504527699971","COPE",-0.25,"twitter"
"1472","2020-05-23","x1264328451357650957","mcmaricarmen",0,"twitter"
"1473","2020-05-23","x1264309439995293696","DrPacoMoreno1",0,"twitter"
"1474","2020-05-23","x1264329199852105729","sanchezcastejon",-1,"twitter"
"1475","2020-05-23","x1264344413872021506","CiroGomezL",-1,"twitter"
"1476","2020-05-23","x1264343265081524224","GuajeSalvaje",0.55,"twitter"
"1477","2020-05-23","x1264323070707355653","eldiarioes",-0.25,"twitter"
"1478","2020-05-23","x1264345209799729153","MonederoJC",-0.25,"twitter"
"1479","2020-05-23","x1264195426233864193","el_pais",-0.25,"twitter"
"1480","2020-05-23","x1264009443710246914","Edomex",0.8,"twitter"
"1481","2020-05-23","x1264291713641844738","MazzoleniJulio",-0.75,"twitter"
"1482","2020-05-23","x1264258730524397569","IkerCasillas",0,"twitter"
"1483","2020-05-23","x1264160423219212298","besondere_13",0,"twitter"
"1484","2020-05-23","x1263987978147414017","alfredodelmazo",0,"twitter"
"1485","2020-03-24","x1242484784967946240","dra_calegria",-0.25,"twitter"
"1486","2020-03-24","x1242585227714797569","Riesgos_Ec",0,"twitter"
"1487","2020-03-24","x1242493076997918720","okdiario",0,"twitter"
"1488","2020-03-24","x1242564383529672712","juanjo_endo",0,"twitter"
"1489","2020-03-24","x1242598616897904641","europapress",0,"twitter"
"1490","2020-03-24","x1242262719476137987","desdelamoncloa",-0.25,"twitter"
"1491","2020-03-24","x1242600365629071362","CoronavirusESP",-0.6,"twitter"
"1492","2020-03-24","x1242515598489161728","janogarcia_",-0.25,"twitter"
"1493","2020-03-24","x1242447526470410241","FECYT_Ciencia",-1,"twitter"
"1494","2020-03-24","x1242601919870369793","pmarsupia",0,"twitter"
"1495","2020-03-24","x1242601900446449673","dw_espanol",0,"twitter"
"1496","2020-03-24","x1242468303110471680","matthewbennett",-0.75,"twitter"
"1497","2020-03-24","x1242452563968036865","sanidadgob",0,"twitter"
"1498","2020-03-24","x1242573669307572224","el_pais",-0.25,"twitter"
"1499","2020-03-24","x1242598961397075974","abc_es",0,"twitter"
"1500","2020-03-24","x1242596083458605056","PSOE",-0.25,"twitter"
"1501","2020-03-24","x1242590837063680000","EugeniodOrs_",-0.25,"twitter"
"1502","2020-03-24","x1242520074768068611","veronica_solisb",0,"twitter"
"1503","2020-03-24","x1242601636515766274","SaludPublicaEs",0,"twitter"
"1504","2020-03-24","x1242563553518850048","petrogustavo",-0.25,"twitter"
"1505","2020-03-24","x1242516173192867840","pedropcelis",0,"twitter"
"1506","2020-03-24","x1242602012921008132","GuajeSalvaje",-0.25,"twitter"
"1507","2020-03-24","x1242566339702775813","policia",0.6,"twitter"
"1508","2020-03-24","x1242554007232614400","Lenin",-0.25,"twitter"
"1509","2020-03-24","x1242517998901932033","Edomex",-1.25,"twitter"
"1510","2020-04-24","x1253832945875517442","sanidadgob",0,"twitter"
