"","X","status_id","text","user_id","screen_name","followers_count","is_retweet","retweet_count","retweet_status_id","retweet_text","retweet_user_id","retweet_screen_name","retweet_retweet_count","mentions_user_id","mentions_screen_name","media_type","media_url","urls_url","created_at","indegree","text.clean","text.lem","polarity","sentiment.anger","sentiment.anticipation","sentiment.disgust","sentiment.fear","sentiment.joy","sentiment.sadness","sentiment.surprise","sentiment.trust","sentiment.negative","sentiment.positive"
"1652",6393,"x1255635860248301569","F466F467Las niñas y niños menores de 14 años ya pueden salir a pasear. 

La norma es fácil de aplicar con la fórmula de los 4 1⃣:

1⃣adulto

1⃣vez 

1⃣hora

1⃣km

Hazlo con responsabilidad y cumpliendo con las medidas de higiene y distancia de seguridad.

#EsteVirusLoParamosUnidos https://t.co/yyo8LL24xk","x441029561","beitalucas",1440,TRUE,3504,"x1254308706491215872","<U+0001F466><U+0001F467>Las ni<U+00F1>as y ni<U+00F1>os menores de 14 a<U+00F1>os ya pueden salir a pasear. 

La norma es f<U+00E1>cil de aplicar con la f<U+00F3>rmula de los 4 1<U+20E3>:

1<U+20E3>adulto

1<U+20E3>vez 

1<U+20E3>hora

1<U+20E3>km

Hazlo con responsabilidad y cumpliendo con las medidas de higiene y distancia de seguridad.

#EsteVirusLoParamosUnidos https://t.co/yyo8LL24xk","x232124120","sanidadgob",3504,"x232124120","sanidadgob","","","","2020-04-29",1242,"fflas ninas y ninos menores de  anos ya pueden salir a pasear la norma es facil de aplicar con la formula de los   adulto vez hora km hazlo con responsabilidad y cumpliendo con las medidas de higiene y distancia de seguridad estevirusloparamosunidos ","ffla nina y nino menor de ano ya poder salir a pasear el norma ser facil de aplicar con el formula de el adulto vez hora km hazlo con responsabilidad y cumplir con el medida de higiene y distancia de seguridad estevirusloparamosunido",0.15,0,1,1,0,1,1,0,1,2,3
"1653",136381,"x1255532536291344389","La emergencia no ha terminado. ¡No te equivoques! El 4 de mayo NO volvemos a la normalidad. Hay una disminución importante en la atención de emergencias en hospitales. Son buenas noticias, pero no podemos bajar la guardia. ¡Un pequeño rebrote y volvemos a cero!   #QuedateEnCasa https://t.co/PoPdWNshgU","x1465140612","mateo262011",36,TRUE,2955,"x1254077517847240707","La emergencia no ha terminado. <U+00A1>No te equivoques! El 4 de mayo NO volvemos a la normalidad. Hay una disminuci<U+00F3>n importante en la atenci<U+00F3>n de emergencias en hospitales. Son buenas noticias, pero no podemos bajar la guardia. <U+00A1>Un peque<U+00F1>o rebrote y volvemos a cero!   #QuedateEnCasa https://t.co/PoPdWNshgU","x913131817","Lenin",2955,"x913131817","Lenin","","","","2020-04-29",1255,"la emergencia no ha terminado no te equivoques el  de mayo no volvemos a la normalidad hay una disminucion importante en la atencion de emergencias en hospitales son buenas noticias pero no podemos bajar la guardia un pequeno rebrote y volvemos a cero quedateencasa ","el emergencia no haber terminado no tú equivoque el de mayo no volver a el normalidad haber uno disminucion importante en el atencion de emergencia en hospital ser buen noticia pero no poder bajar el guardia uno peque rebrote y volver a cero quedateencasar",0,0,0,0,3,0,2,1,3,2,3
"1654",303696,"x1255548171213770755","Que confinamiento más raro está haciendo #PabloFraCasado https://t.co/L4WfWyrjsW","x407809126","fenixzer0",444,TRUE,1389,"x1255230295068086274","Que confinamiento m<U+00E1>s raro est<U+00E1> haciendo #PabloFraCasado https://t.co/L4WfWyrjsW","x452985859","Panik81",1389,"x452985859","Panik81","photo","http://pbs.twimg.com/media/EWt5Rg-XQAA0mQ-.jpg","","2020-04-29",1310,"que confinamiento mas raro esta haciendo pablofracasado ","que confinamiento mas raro estar hacer pablofracasado",0,1,0,0,1,0,1,0,0,1,1
"1655",447753,"x1255647999281238018","Empresas de biotecnología alzan la voz: ""Haríamos 1,5 millones de test de Covid-19, pero no nos llaman"". Es sencillo, a Sánchez los muertos le importan un huevo, y en el fascio de Moncloa la caridad la reparte Monchito con Chanel no5 y mucha pompa. https://t.co/R1ltHUf7IB","x1253411438867165184","ale7425079103",110,TRUE,2886,"x1255594693464854529","Empresas de biotecnología alzan la voz: ""Haríamos 1,5 millones de test de Covid-19, pero no nos llaman"". Es sencillo, a Sánchez los muertos le importan un huevo, y en el fascio de Moncloa la caridad la reparte Monchito con Chanel no5 y mucha pompa. https://t.co/R1ltHUf7IB","x87659574","CristinaSegui_",2886,"x87659574","CristinaSegui_","","","","2020-04-29",1320,"empresas de biotecnologia alzan la voz hariamos  millones de test de covid pero no nos llaman es sencillo a sanchez los muertos le importan un huevo y en el fascio de moncloa la caridad la reparte monchito con chanel no y mucha pompa ","empresa de biotecnologia alzar el voz hariar millón de test de covid pero no yo llamar ser sencillo a sanchez el muerto él importar uno huevo y en el fascio de moncloa el caridad el reparte monchito con chanel no y mucho pompa",-0.25,0,1,0,0,1,0,0,1,1,2
"1656",479185,"x1255645961336098823","Propongo un cambio de marco, por no aburrirnos y por las risas: dejar de comparar impacto y gestión políticos y sanitarios del Covid19 en España con Portugal, Alemania o Singapur, y jugar a las autonomías.

¿Qué tal lo han hecho Madrid y Catalunya respecto a Comunidad Valenciana?","x290872200","migue_a_lopez",6764,TRUE,1808,"x1255412804393336833","Propongo un cambio de marco, por no aburrirnos y por las risas: dejar de comparar impacto y gestión políticos y sanitarios del Covid19 en España con Portugal, Alemania o Singapur, y jugar a las autonomías.

¿Qué tal lo han hecho Madrid y Catalunya respecto a Comunidad Valenciana?","x459368858","pvallin",1808,"x459368858","pvallin","","","","2020-04-29",1393,"propongo un cambio de marco por no aburrirnos y por las risas dejar de comparar impacto y gestion politicos y sanitarios del covid en espana con portugal alemania o singapur y jugar a las autonomias que tal lo han hecho madrid y catalunya respecto a comunidad valenciana","propongo uno cambio de marco por no aburrirno y por el risa dejar de comparar impacto y gestion politico y sanitario NA de el covid en espano con portugal alemania o singapur y jugar a el autonomia que tal él haber hacer madrid y catalunya respecto a comunidad valenciano",-0.25,0,1,0,1,2,1,3,1,3,5
"1657",341512,"x1255453405197336576","¿Los que decían que el confinamiento se decretó tarde, son los mismos que protestan para que se levante? 
Es por curiosidad, gracias.","x401935072","TomasNarvaez17",810,TRUE,1965,"x1254192240207048710","<U+00BF>Los que dec<U+00ED>an que el confinamiento se decret<U+00F3> tarde, son los mismos que protestan para que se levante? 
Es por curiosidad, gracias.","x715579207","GobernoAlem",1965,"x715579207","GobernoAlem","","","","2020-04-29",1452,"los que decian que el confinamiento se decreto tarde son los mismos que protestan para que se levante es por curiosidad gracias","él que deciar que el confinamiento él decreto tarde ser el mismo que protestar para que él levante ser por curiosidad gracia",0,1,1,0,1,0,2,1,0,2,2
"1658",191139,"x1255416126068142080","El Salvador es un país pequeño, con un sistema de salud precario y saqueado por la corrupción.

Pero vamos a luchar, con todo, como lo hemos venido haciendo desde hace casi 3 meses.

En cuanto a ti, te pedimos, si no es estrictamente necesario, #QuedateEnCasa https://t.co/iaQEfyYiLn","x604240433","ashleystephy_",411,TRUE,8663,"x1245921532796448768","El Salvador es un pa<U+00ED>s peque<U+00F1>o, con un sistema de salud precario y saqueado por la corrupci<U+00F3>n.

Pero vamos a luchar, con todo, como lo hemos venido haciendo desde hace casi 3 meses.

En cuanto a ti, te pedimos, si no es estrictamente necesario, #QuedateEnCasa https://t.co/iaQEfyYiLn","x20736511","nayibbukele",8663,"x20736511","nayibbukele","","","","2020-04-29",1544,"el salvador es un pais pequeno con un sistema de salud precario y saqueado por la corrupcion pero vamos a luchar con todo como lo hemos venido haciendo desde hace casi  meses en cuanto a ti te pedimos si no es estrictamente necesario quedateencasa ","el salvador ser uno pais peque con uno sistema de salud precario y saqueado por el corrupcion pero ir a luchar con todo como él haber venir hacer desde hacer casi mes en cuanto a tú tú pedir si no ser estrictamente necesario quedateencasar",-0.25,0,1,0,1,0,1,0,1,2,1
"1659",271409,"x1255647484636004352","En EEUU hay ya 1.012.000 casos de COVID y 53.000 muertes confirmadas. 

Donald Trump sigue sin declarar el confinamiento nacional mientras propone inyectar desinfectante para matar el virus. https://t.co/yqgKSWWPns","x584109675","SuidanG",580,TRUE,1837,"x1255383607956377604","En EEUU hay ya 1.012.000 casos de COVID y 53.000 muertes confirmadas. 

Donald Trump sigue sin declarar el confinamiento nacional mientras propone inyectar desinfectante para matar el virus. https://t.co/yqgKSWWPns","x94208950","AntonioMaestre",1837,"x94208950","AntonioMaestre","","","","2020-04-29",1591,"en eeuu hay ya  casos de covid y  muertes confirmadas donald trump sigue sin declarar el confinamiento nacional mientras propone inyectar desinfectante para matar el virus ","en eeuu haber ya caso de covid y muerte confirmado donald trump seguir sin declarar el confinamiento nacional mientras proponer inyectar desinfectante para matar el virus",-1.35,3,1,1,4,0,4,1,1,6,1
"1660",129654,"x1255541506334572544","[COMUNICADO OFICIAL] Informe Número 040 de la situación nacional frente a la Emergencia Sanitaria por el #COVID19Ecuador | #QuédateEnCasa.
 
Descarga en: https://t.co/0OKrq5wAP5 

#JuntosEcuador F1EAF1E8 https://t.co/z1tqyunHe2","x1067953007088812034","toa_george",4,TRUE,620,"x1246481814962737153","[COMUNICADO OFICIAL] Informe N<U+00FA>mero 040 de la situaci<U+00F3>n nacional frente a la Emergencia Sanitaria por el #COVID19Ecuador | #Qu<U+00E9>dateEnCasa.
 
Descarga en: https://t.co/0OKrq5wAP5 

#JuntosEcuador <U+0001F1EA><U+0001F1E8> https://t.co/z1tqyunHe2","x303941159","Riesgos_Ec",620,"x303941159","Riesgos_Ec","","","","2020-04-29",1645,"comunicado oficial informe numero  de la situacion nacional frente a la emergencia sanitaria por el covidecuador quedateencasa descarga en ","comunicado oficial informe numero de el situacion nacional frente a el emergencia sanitario por el covidecuador quedateencasar descargar en",0,0,0,0,1,0,1,1,3,2,2
"1661",359008,"x1255392639362502663","Diario de un Confinamiento: segundas oportunidades. https://t.co/twtEotAksN","x477062656","Bichomalo13",1241,TRUE,4864,"x1254670557863448576","Diario de un Confinamiento: segundas oportunidades. https://t.co/twtEotAksN","x246491936","Tunomandas",4864,"x246491936","Tunomandas","photo","http://pbs.twimg.com/ext_tw_video_thumb/1254670247409393664/pu/img/fWf3PR6wHPBjZtuJ.jpg","","2020-04-29",1696,"diario de un confinamiento segundas oportunidades ","diario de uno confinamiento segundo oportunidad",0,1,2,0,1,1,1,1,1,1,2
"1662",377615,"x1255587864546549760","Ayuso altera el orden de intervención en la conferencia de presidentes porque tiene una misa https://t.co/LffL2kBMBW","x1055169079","elvimmor",1015,TRUE,1855,"x1254373689275092992","Ayuso altera el orden de intervención en la conferencia de presidentes porque tiene una misa https://t.co/LffL2kBMBW","x14436317","iescolar",1855,"x14436317","iescolar","","","eldiario.es/sociedad/Ultim…","2020-04-29",1985,"ayuso altera el orden de intervencion en la conferencia de presidentes porque tiene una misa ","ayoner altera el orden de intervencion en el conferencia de presidente porque tener uno misa",0,0,0,0,0,0,0,0,2,0,2
"1663",285667,"x1255601559326658561","El confinamiento está impulsando al sector de los videojuegos para entretener y socializar.

Sin embargo, la industria española del videojuego es algo desconocida y tiene poca visibilidad.

Con este hilo, queremos dar un poco más de visibilidad a algunos de sus últimos títulos.","x266600738","QBHeller",134,TRUE,6014,"x1255591964306792450","El confinamiento est<U+00E1> impulsando al sector de los videojuegos para entretener y socializar.

Sin embargo, la industria espa<U+00F1>ola del videojuego es algo desconocida y tiene poca visibilidad.

Con este hilo, queremos dar un poco m<U+00E1>s de visibilidad a algunos de sus <U+00FA>ltimos t<U+00ED>tulos.","x2288138575","PODEMOS",6014,"x2288138575","PODEMOS","","","","2020-04-29",2012,"el confinamiento esta impulsando al sector de los videojuegos para entretener y socializar sin embargo la industria espanola del videojuego es algo desconocida y tiene poca visibilidad con este hilo queremos dar un poco mas de visibilidad a algunos de sus ultimos titulos","el confinamiento estar impulsar NA a el sector de el videojuego para entretener y socializar sin embargo el industria espanola NA de el videojuego ser algo desconocido y tener poco visibilidad con este hilo querer dar uno poco mas de visibilidad a alguno de su ultimo titulo",-1.8,1,1,0,3,1,2,0,0,5,1
"1664",122952,"x1255538974497607680","#QuédateEnCasa no es una ocurrencia, es la recomendación de un grupo de científicos. Conferencia matutina. https://t.co/C1xNDtxY68","x1180977808652324865","Lourdes03443154",179,TRUE,2807,"x1251119250833473537","#Qu<U+00E9>dateEnCasa no es una ocurrencia, es la recomendaci<U+00F3>n de un grupo de cient<U+00ED>ficos. Conferencia matutina. https://t.co/C1xNDtxY68","x82119937","lopezobrador_",2807,"x82119937","lopezobrador_","","","","2020-04-29",2287,"quedateencasa no es una ocurrencia es la recomendacion de un grupo de cientificos conferencia matutina ","quedateencaso no ser uno ocurrencia ser el recomendacion de uno grupo de cientifico conferencia matutino",0,0,0,0,0,0,0,0,0,1,0
"1665",285664,"x1255601559729307664","Podemos contra la calle. Quien mas ha apostado por el confinamiento y por evitar la desescalada ha sido el partido de @PabloIglesias . El motivo NO es solo sanitario. Quieren evitar a toda costa manifestaciones","x3364567833","JAVega13",1539,TRUE,3048,"x1255504780618862593","Podemos contra la calle. Quien mas ha apostado por el confinamiento y por evitar la desescalada ha sido el partido de @PabloIglesias . El motivo NO es solo sanitario. Quieren evitar a toda costa manifestaciones","x17308245","carlesenric",3048,"x17308245","carlesenric","","","","2020-04-29",2307,"podemos contra la calle quien mas ha apostado por el confinamiento y por evitar la desescalada ha sido el partido de  el motivo no es solo sanitario quieren evitar a toda costa manifestaciones","poder contra el calle quien mas haber apostar por el confinamiento y por evitar el desescalado haber ser el partido de el motivo no ser solo sanitario querer evitar a todo costa manifestación",0,2,0,0,3,0,3,0,0,4,3
"1666",17343,"x1255648021850673152","¡Buenos días! En estos días clave para controlar y reducir los contagios es importante tener paciencia. No se pueden adelantar vísperas sanitarias, es un ciclo. Lo que sí es recomendable es prepararse para para el reinicio. Por favor #QuedateEnCasa","x618802950","Melj56J",475,TRUE,1881,"x1255470333722857474","<U+00A1>Buenos d<U+00ED>as! En estos d<U+00ED>as clave para controlar y reducir los contagios es importante tener paciencia. No se pueden adelantar v<U+00ED>speras sanitarias, es un ciclo. Lo que s<U+00ED> es recomendable es prepararse para para el reinicio. Por favor #QuedateEnCasa","x994266261306597376","BeatrizGMuller",1881,"x994266261306597376","BeatrizGMuller","","","","2020-04-29",2317,"buenos dias en estos dias clave para controlar y reducir los contagios es importante tener paciencia no se pueden adelantar visperas sanitarias es un ciclo lo que si es recomendable es prepararse para para el reinicio por favor quedateencasa","buen dia en este dia clave para controlar y reducir el contagio ser importante tener paciencia no él poder adelantar vispera sanitario ser uno ciclo él que si ser recomendable ser NA preparar él para para el reinicio por favor quedateencasar",0.6,0,4,1,1,1,0,0,3,2,6
"1667",271305,"x1255647869740240897","os acordáis de con quien estuvisteis el último día antes del confinamiento?","x4758029177","paulaarboleya",126,TRUE,3163,"x1254882057114857472","os acord<U+00E1>is de con quien estuvisteis el <U+00FA>ltimo d<U+00ED>a antes del confinamiento?","x1047910221706940421","Ylex6",3163,"x1047910221706940421","Ylex6","","","","2020-04-29",2547,"os acordais de con quien estuvisteis el ultimo dia antes del confinamiento","tú acordais de con quien estuvistei el ultimo dia antes NA de el confinamiento",-0.25,1,0,0,1,0,1,0,0,1,0
"1668",372881,"x1255628446383968256","F534 ÚLTIMA HORA | La OMS sostiene que ""no hay pruebas"" de que una persona que ha pasado el coronavirus no pueda volver a infectarse https://t.co/p3VufmfM2d https://t.co/4vKvnCLjyh","x1255170991497580546","Any48023929",0,TRUE,2384,"x1253988244871622656","<U+0001F534> ÚLTIMA HORA | La OMS sostiene que ""no hay pruebas"" de que una persona que ha pasado el coronavirus no pueda volver a infectarse https://t.co/p3VufmfM2d https://t.co/4vKvnCLjyh","x7996082","el_pais",2384,"x7996082","el_pais","","","","2020-04-29",2835,"f ultima hora la oms sostiene que no hay pruebas de que una persona que ha pasado el coronavirus no pueda volver a infectarse ","f ultimo hora el om sostener que no haber prueba de que uno persona que haber pasar el coronavirus no poder volver a NA infectar él",0,0,0,1,0,0,0,0,1,1,0
"1669",58971,"x1255605195981099008","Estos días de #ContingenciaPositiva realiza actividades que fortalezcan la unión familiar, aquí te compartimos algunas ideas. ¡Recuerda, #QuédateEnCasa! https://t.co/NOKwkcEtbx","x1235003816770232324","Susana59170190",10,TRUE,14343,"x1249389317509840896","Estos d<U+00ED>as de #ContingenciaPositiva realiza actividades que fortalezcan la uni<U+00F3>n familiar, aqu<U+00ED> te compartimos algunas ideas. <U+00A1>Recuerda, #Qu<U+00E9>dateEnCasa! https://t.co/NOKwkcEtbx","x15946615","Edomex",14343,"x15946615","Edomex","","","","2020-04-29",3383,"estos dias de contingenciapositiva realiza actividades que fortalezcan la union familiar aqui te compartimos algunas ideas recuerda quedateencasa ","este dia de contingenciapositiva realizar actividad que fortalecer el union familiar aqui tú compartir alguno idea recordar quedateencaso",0.8,0,0,0,0,0,0,0,1,0,2
"1670",242422,"x1255292190487691265","Informe #COVID19: hoy procesamos 306 muestras, todas resultaron negativas. 6 internados, el resto en aislamiento domiciliario. 5 nuevos recuperados, sumando así 67. Total de confirmados: 213. #QuedateEnCasa @msaludpy https://t.co/uQNwwlyS0t","x1243669945822707713","LilianRV73",0,TRUE,8468,"x1253126905433337857","Informe #COVID19: hoy procesamos 306 muestras, todas resultaron negativas. 6 internados, el resto en aislamiento domiciliario. 5 nuevos recuperados, sumando as<U+00ED> 67. Total de confirmados: 213. #QuedateEnCasa @msaludpy https://t.co/uQNwwlyS0t","x1030099481533014017","MazzoleniJulio",8468,"x1030099481533014017","MazzoleniJulio","","","","2020-04-29",3686,"informe covid hoy procesamos  muestras todas resultaron negativas  internados el resto en aislamiento domiciliario  nuevos recuperados sumando asi  total de confirmados  quedateencasa ","informar covid hoy procesar muestra todo resultar negativo internado el resto en aislamiento domiciliario nuevo recuperado sumar asi total de confirmado quedateencasar",0,0,0,1,1,0,2,0,3,3,2
"1671",240939,"x1255294222971928576","Hoy dimos por iniciada la fase 3 de la epidemia de #COVID19. Estamos en la etapa de ascenso rápido que implica un gran número de contagios y hospitalizaciones. Para que sean los menos posibles debemos mantener la Jornada Nacional de Sana Distancia. #QuédateEnCasa https://t.co/fnAeMkywCz","x735243610350714880","Chis_Front_Inf",247,TRUE,18756,"x1252587819186434048","Hoy dimos por iniciada la fase 3 de la epidemia de #COVID19. Estamos en la etapa de ascenso r<U+00E1>pido que implica un gran n<U+00FA>mero de contagios y hospitalizaciones. Para que sean los menos posibles debemos mantener la Jornada Nacional de Sana Distancia. #Qu<U+00E9>dateEnCasa https://t.co/fnAeMkywCz","x1154180084078501889","HLGatell",18756,"x1154180084078501889","HLGatell","","","","2020-04-29",4505,"hoy dimos por iniciada la fase  de la epidemia de covid estamos en la etapa de ascenso rapido que implica un gran numero de contagios y hospitalizaciones para que sean los menos posibles debemos mantener la jornada nacional de sana distancia quedateencasa ","hoy dar por iniciar el fase de el epidemia de covid estar en el etapa de ascenso rapido que implicar uno gran numero de contagio y hospitalización para que ser el meno posible deber mantener el jornada nacional de sano distancia quedateencaso",0,2,2,2,2,1,1,1,0,4,3
"1672",366199,"x1255327052078727169","Si el confinamiento dura 70 días yo me voy en el 71, buscamos las esquinas, los sofás y las camas","x928076126404128768","Rocckan_Os",14,TRUE,13694,"x1244957688410320896","Si el confinamiento dura 70 d<U+00ED>as yo me voy en el 71, buscamos las esquinas, los sof<U+00E1>s y las camas","x2754746065","IbaiLlanos",13694,"x2754746065","IbaiLlanos","","","","2020-04-29",5561,"si el confinamiento dura  dias yo me voy en el  buscamos las esquinas los sofas y las camas","si el confinamiento durar dia yo yo ir en el buscamo el esquina el sofa y el cama",0,1,0,0,1,0,1,0,0,1,0
"1673",357679,"x1255397564326821889","“Si tienes cojones lo revientas ¡Pringao!” Dijo el cenutrio que había aparcado su coche en el carril bus en pleno confinamiento... https://t.co/hQCsWQMgZi","x1025763251139817472","JKxMJ99",23,TRUE,22077,"x1255176493262569475","<U+201C>Si tienes cojones lo revientas <U+00A1>Pringao!<U+201D> Dijo el cenutrio que hab<U+00ED>a aparcado su coche en el carril bus en pleno confinamiento... https://t.co/hQCsWQMgZi","x12362582","KrITIK4L",22077,"x12362582","KrITIK4L","","","","2020-04-29",5632,"si tienes cojones lo revientas pringao dijo el cenutrio que habia aparcado su coche en el carril bus en pleno confinamiento ","si tener cojón él revienta pringao decir el cenutrio que habiar aparcado su coche en el carril bus en pleno confinamiento",0,2,1,0,1,0,1,0,0,2,0
"1674",370923,"x1255643207066664963","VÍDEO | Ayuso defiende los menús de Telepizza para niños vulnerables en Madrid: ""Yo juraría que a la mayoría les encantan"" https://t.co/gKutGSgdTK https://t.co/lAJNAjX4j4","x1339760053","Algonfdez",4822,TRUE,1965,"x1255505379225677836","VÍDEO | Ayuso defiende los menús de Telepizza para niños vulnerables en Madrid: ""Yo juraría que a la mayoría les encantan"" https://t.co/gKutGSgdTK https://t.co/lAJNAjX4j4","x535707261","eldiarioes",1965,"x535707261","eldiarioes","","","","2020-04-29",7021,"video ayuso defiende los menus de telepizza para ninos vulnerables en madrid yo juraria que a la mayoria les encantan ","video ayuso defender el menus de telepizza para nino vulnerable en madrid yo jurario que a el mayoria él encantar",0.25,0,1,0,1,1,0,1,0,0,2
"1675",44701,"x1255613014423687168","Los contagios están creciendo a un ritmo muy rápido, tenemos que bajarlos para salvar vidas. #QuédateEnCasa https://t.co/evVkop2VEL","x1238579556732174336","Francis61410094",56,TRUE,28385,"x1254811794595405824","Los contagios est<U+00E1>n creciendo a un ritmo muy r<U+00E1>pido, tenemos que bajarlos para salvar vidas. #Qu<U+00E9>dateEnCasa https://t.co/evVkop2VEL","x39860797","alfredodelmazo",28385,"x39860797","alfredodelmazo","","","","2020-04-29",23685,"los contagios estan creciendo a un ritmo muy rapido tenemos que bajarlos para salvar vidas quedateencasa ","el contagio estar crecer a uno ritmo mucho rapido tener que bajarlo para salvar vida quedateencasar",0,0,2,1,1,1,0,0,1,1,2
"1676",258887,"x1244692239332278274","[COMUNICADO OFICIAL] Informe D5D4D5F0D601D602D5EED5F9D5F6D607D5EED5F1D5FC D40D°0️⃣1️⃣9️⃣ de la situación nacional frente a la D438D45AD452D45FD454D452D45BD450D456D44E D446D44ED45BD456D461D44ED45FD456D44E por el #COVID19Ecuador | #QuédateEnCasa. 

Descarga en ➡ https://t.co/Ydi0JFArGl | #COVID19

Más información en ➡ https://t.co/LQYGN2UesV https://t.co/QRdwYbC8nf","x259950180","benbarco",42,TRUE,1311,"x1242105767366406150","[COMUNICADO OFICIAL] Informe <U+0001D5D4><U+0001D5F0><U+0001D601><U+0001D602><U+0001D5EE><U+0001D5F9><U+0001D5F6><U+0001D607><U+0001D5EE><U+0001D5F1><U+0001D5FC> <U+0001D40D><U+00B0>0<U+FE0F><U+20E3>1<U+FE0F><U+20E3>9<U+FE0F><U+20E3> de la situaci<U+00F3>n nacional frente a la <U+0001D438><U+0001D45A><U+0001D452><U+0001D45F><U+0001D454><U+0001D452><U+0001D45B><U+0001D450><U+0001D456><U+0001D44E> <U+0001D446><U+0001D44E><U+0001D45B><U+0001D456><U+0001D461><U+0001D44E><U+0001D45F><U+0001D456><U+0001D44E> por el #COVID19Ecuador | #Qu<U+00E9>dateEnCasa. 

Descarga en <U+27A1> https://t.co/Ydi0JFArGl | #COVID19

M<U+00E1>s informaci<U+00F3>n en <U+27A1> https://t.co/LQYGN2UesV https://t.co/QRdwYbC8nf","x303941159","Riesgos_Ec",1311,"x303941159","Riesgos_Ec","","","","2020-03-30",1632,"comunicado oficial informe dddfdddeedfdfddeedfdfc dd de la situacion nacional frente a la ddaddfdddbddde ddedbdddedfdde por el covidecuador quedateencasa descarga en  ","comunicado oficial informe dddfdddeedfdfddeedfdfc dd de el situacion nacional frente a el ddaddfdddbddde ddedbdddedfdder por el covidecuador quedateencasar descargar en",0,0,0,0,0,0,0,0,3,1,1
"1677",603824,"x1244774718449868807","Si todo el esfuerzo que el Gobierno y sus medios de comunicación están dedicando a fabricar bulos sobre Isabel Díaz Ayuso lo hubieran dedicado a pensar, prever, trabajar y actuar contra el coronavirus, ahora no habría 7.340 familias de luto en España.","x395173702","joseluisromera",1340,TRUE,2015,"x1244579347777949697","Si todo el esfuerzo que el Gobierno y sus medios de comunicación están dedicando a fabricar bulos sobre Isabel Díaz Ayuso lo hubieran dedicado a pensar, prever, trabajar y actuar contra el coronavirus, ahora no habría 7.340 familias de luto en España.","x4229241075","crpandemonium",2015,"x4229241075","crpandemonium","","","","2020-03-30",1688,"si todo el esfuerzo que el gobierno y sus medios de comunicacion estan dedicando a fabricar bulos sobre isabel diaz ayuso lo hubieran dedicado a pensar prever trabajar y actuar contra el coronavirus ahora no habria  familias de luto en espana","si todo el esfuerzo que el gobierno y su medio de comunicacion estar dedicar a fabricar bulo sobre isabel diaz ayoner él haber dedicar a pensar prever trabajar y actuar contra el coronavirus ahora no habrio familia de luto en espano",0,0,1,0,1,0,1,1,1,3,3
"1678",106612,"x1244774268627554306","Modo 11-M desde el primer día: todo mal si hace o no hace. Cuánto lo siento por algunos de sus periodistas #COVID19espana https://t.co/ZQTDG1rIWp","x182724604","illanillan",106,TRUE,1341,"x1244550975295295489","Modo 11-M desde el primer d<U+00ED>a: todo mal si hace o no hace. Cu<U+00E1>nto lo siento por algunos de sus periodistas #COVID19espana https://t.co/ZQTDG1rIWp","x19292516","ramonlobo",1341,"x19292516","ramonlobo","","","","2020-03-30",1713,"modo m desde el primer dia todo mal si hace o no hace cuanto lo siento por algunos de sus periodistas covidespana ","modo m desde el primero dia todo mal si hacer o no hacer cuanto él sentir por alguno de su periodista covidespano",0,1,0,1,1,0,2,0,0,4,2
"1679",110795,"x1244776223538110468","Toda la riqueza del país en sus distintas formas y sea cual fuere su titularidad está subordinada al interés general (Artículo 128 de la Constitución) #EsteVirusLoParamosUnidos https://t.co/nLP6VYPvkB","x337117007","SUNY115",54,TRUE,4386,"x1244315397089869824","Toda la riqueza del pa<U+00ED>s en sus distintas formas y sea cual fuere su titularidad est<U+00E1> subordinada al inter<U+00E9>s general (Art<U+00ED>culo 128 de la Constituci<U+00F3>n) #EsteVirusLoParamosUnidos https://t.co/nLP6VYPvkB","x158342368","PabloIglesias",4386,"x158342368","PabloIglesias","","","","2020-03-30",1714,"toda la riqueza del pais en sus distintas formas y sea cual fuere su titularidad esta subordinada al interes general articulo  de la constitucion estevirusloparamosunidos ","todo el riqueza NA de el pais en su distinto forma y ser cual fuere su titularidad estar subordinado NA a el inter general articulo de el constitucion estevirusloparamosunido",0.4,0,0,0,1,1,0,0,2,1,4
"1680",110932,"x1244681176113168387","Siguiendo las recomendaciones del Comité Técnico y tras comunicárselo a los agentes sociales, el Gobierno aprueba mañana una medida excepcional:

Todos los trabajadores de actividades no esenciales deberán quedarse en casa del 30 de marzo al 9 de abril. #EsteVirusLoParamosUnidos https://t.co/9HwuzA6D34","x962201628","Isabelgranadina",7560,TRUE,2178,"x1243963689218256897","Siguiendo las recomendaciones del Comit<U+00E9> T<U+00E9>cnico y tras comunic<U+00E1>rselo a los agentes sociales, el Gobierno aprueba ma<U+00F1>ana una medida excepcional:

Todos los trabajadores de actividades no esenciales deber<U+00E1>n quedarse en casa del 30 de marzo al 9 de abril. #EsteVirusLoParamosUnidos https://t.co/9HwuzA6D34","x58417540","desdelamoncloa",2178,"x58417540","desdelamoncloa","","","","2020-03-30",1861,"siguiendo las recomendaciones del comite tecnico y tras comunicarselo a los agentes sociales el gobierno aprueba manana una medida excepcional todos los trabajadores de actividades no esenciales deberan quedarse en casa del  de marzo al  de abril estevirusloparamosunidos ","seguir el recomendación NA de el comite tecnico y tras NA comunicar él él a el agente social el gobierno aprobar manano uno medida excepcional todo el trabajador de actividad no esencial debr NA quedar él en casa NA de el de marzo NA a el de abril estevirusloparamosunido",0,0,0,0,1,2,0,0,1,2,5
